id,host_id,host_is_superhost,host_listings_count,property_type,room_type,price,minimum_nights,number_of_reviews,review_scores_rating,reviews_per_month
48064566,249563517,FALSE,0,Entire rental unit,Entire home/apt,$92.00,1,3,5,3
48073321,132406261,FALSE,2,Private room in condominium (condo),Private room,$50.00,2,6,5,2.86
48076545,6019189,TRUE,17,Entire rental unit,Entire home/apt,$117.00,2,0,NA,NA
48118552,160826215,FALSE,0,Private room in rental unit,Private room,$90.00,2,0,NA,NA
48120973,10822379,FALSE,2,Entire rental unit,Entire home/apt,$99.00,1,35,4.77,6.03
48129790,50124048,FALSE,0,Entire loft,Entire home/apt,$382.00,2,0,NA,NA
48139816,388246200,FALSE,7,Entire condominium (condo),Entire home/apt,$66.00,1,11,4,5.79
48145365,5564953,FALSE,3,Private room in rental unit,Private room,$68.00,3,0,NA,NA
48152578,6019189,TRUE,17,Entire rental unit,Entire home/apt,$89.00,2,0,NA,NA
48164332,8720651,TRUE,1,Entire rental unit,Entire home/apt,$90.00,30,0,NA,NA
48164953,388506718,FALSE,0,Entire cottage,Entire home/apt,$136.00,3,0,NA,NA
48181848,372090432,FALSE,8,Entire serviced apartment,Entire home/apt,$800.00,1,1,4,0.18
48183297,372090432,FALSE,8,Entire serviced apartment,Entire home/apt,$800.00,1,1,5,0.19
48195026,133064942,TRUE,51,Entire rental unit,Entire home/apt,$71.00,1,0,NA,NA
48195573,257926874,FALSE,3,Entire rental unit,Entire home/apt,$500.00,2,0,NA,NA
48203454,133064942,TRUE,51,Entire rental unit,Entire home/apt,$71.00,61,0,NA,NA
48204058,388246200,FALSE,7,Entire rental unit,Entire home/apt,$71.00,1,14,3.86,7
48204307,388246200,FALSE,7,Entire condominium (condo),Entire home/apt,$48.00,1,7,3.86,3.39
48205202,80101775,FALSE,0,Private room in condominium (condo),Private room,$79.00,1,0,NA,NA
48205282,133064942,TRUE,51,Entire rental unit,Entire home/apt,$16.00,1,0,NA,NA
48208522,80101775,FALSE,0,Private room in condominium (condo),Private room,$149.00,1,0,NA,NA
48209003,80101775,FALSE,0,Private room in condominium (condo),Private room,$79.00,1,0,NA,NA
48218689,3163071,FALSE,1,Private room in residential home,Private room,$99.00,1,0,NA,NA
48220006,388246200,FALSE,7,Entire condominium (condo),Entire home/apt,$41.00,1,5,4,3.95
48220191,388246200,FALSE,7,Entire rental unit,Entire home/apt,$60.00,1,3,4.33,1.88
48220516,388246200,FALSE,7,Entire rental unit,Entire home/apt,$66.00,1,3,4,1.48
48236866,44990889,TRUE,6,Entire rental unit,Entire home/apt,$99.00,1,2,5,1.09
48237955,188283171,FALSE,1,Entire rental unit,Entire home/apt,$242.00,2,0,NA,NA
48242593,188283171,FALSE,1,Entire rental unit,Entire home/apt,$124.00,1,0,NA,NA
48258018,1974309,TRUE,4,Entire rental unit,Entire home/apt,$95.00,3,7,5,3.39
48264504,220738219,TRUE,1,Entire rental unit,Entire home/apt,$200.00,30,0,NA,NA
48274439,44990889,TRUE,6,Entire rental unit,Entire home/apt,$90.00,1,1,5,1
48275358,386460265,FALSE,0,Entire serviced apartment,Entire home/apt,$220.00,1,0,NA,NA
48291858,389749120,FALSE,1,Entire rental unit,Entire home/apt,$97.00,3,0,NA,NA
48295232,8176475,FALSE,39,Entire rental unit,Entire home/apt,$74.00,2,1,4,0.38
48297353,8176475,FALSE,39,Entire rental unit,Entire home/apt,$130.00,5,1,5,0.48
48314393,589656,FALSE,14,Entire rental unit,Entire home/apt,$69.00,2,1,5,1
48325884,388965901,FALSE,0,Private room in bed and breakfast,Private room,$40.00,1,0,NA,NA
48326905,388965901,FALSE,0,Private room in bed and breakfast,Private room,$40.00,1,0,NA,NA
48327554,388965901,FALSE,0,Private room in bed and breakfast,Private room,$40.00,1,0,NA,NA
48360135,372090432,FALSE,8,Entire serviced apartment,Entire home/apt,$800.00,1,0,NA,NA
48360228,372090432,FALSE,8,Entire serviced apartment,Entire home/apt,$800.00,1,0,NA,NA
48360334,372090432,FALSE,8,Entire serviced apartment,Entire home/apt,$800.00,1,0,NA,NA
48360534,372090432,FALSE,8,Entire serviced apartment,Entire home/apt,$800.00,1,0,NA,NA
48363527,372090432,FALSE,8,Entire serviced apartment,Entire home/apt,$800.00,1,0,NA,NA
48386322,29918538,FALSE,9,Entire condominium (condo),Entire home/apt,$140.00,2,0,NA,NA
48409863,119409649,FALSE,0,Entire rental unit,Entire home/apt,$107.00,3,3,4.67,3
48419878,19248759,FALSE,1,Entire rental unit,Entire home/apt,$280.00,10,0,NA,NA
48456554,56592477,FALSE,0,Entire condominium (condo),Entire home/apt,$78.00,2,7,5,2.47
48478221,119409649,FALSE,0,Entire rental unit,Entire home/apt,$82.00,3,0,NA,NA
48557597,375271649,FALSE,4,Private room in condominium (condo),Private room,$34.00,1,0,NA,NA
48558818,391787934,FALSE,0,Entire rental unit,Entire home/apt,$100.00,2,0,NA,NA
48567449,10333185,TRUE,5,Entire rental unit,Entire home/apt,$83.00,2,9,5,6.59
48590770,392012308,FALSE,1,Entire rental unit,Entire home/apt,$300.00,1,0,NA,NA
48596730,188940976,FALSE,1,Entire townhouse,Entire home/apt,$400.00,5,0,NA,NA
48620560,3298045,FALSE,2,Entire rental unit,Entire home/apt,$103.00,3,7,4.71,2.5
48622376,392236333,FALSE,0,Entire condominium (condo),Entire home/apt,$120.00,1,0,NA,NA
48622480,392096792,TRUE,1,Entire rental unit,Entire home/apt,$234.00,2,25,4.92,8.33
48637335,331970397,TRUE,1,Entire rental unit,Entire home/apt,$220.00,1,16,5,6
48649784,331970397,TRUE,1,Entire rental unit,Entire home/apt,$490.00,1,0,NA,NA
48654720,36767238,FALSE,3,Entire rental unit,Entire home/apt,$100.00,2,0,NA,NA
48659791,175128252,NA,NA,Private room in bed and breakfast,Private room,$148.00,1,0,NA,NA
48668050,32253239,FALSE,1,Entire condominium (condo),Entire home/apt,$99.00,1,0,NA,NA
48673242,3736168,FALSE,33,Entire rental unit,Entire home/apt,$78.00,1,3,4.67,1.67
48676180,343754246,TRUE,1,Entire rental unit,Entire home/apt,$119.00,4,0,NA,NA
48706028,5618111,FALSE,55,Entire rental unit,Entire home/apt,$136.00,1,0,NA,NA
48727214,5618111,FALSE,55,Entire rental unit,Entire home/apt,$108.00,1,1,4,1
48731134,238482569,FALSE,3,Entire rental unit,Entire home/apt,$111.00,1,9,4.56,2.78
48736144,268742426,TRUE,1,Entire rental unit,Entire home/apt,$102.00,2,5,5,1.79
48753064,157677866,TRUE,3,Entire rental unit,Entire home/apt,$350.00,1,4,5,1.45
48767425,48081958,FALSE,6,Entire rental unit,Entire home/apt,$300.00,2,0,NA,NA
48782930,268742426,TRUE,1,Entire rental unit,Entire home/apt,$97.00,2,0,NA,NA
48795670,105704488,FALSE,1,Entire condominium (condo),Entire home/apt,$110.00,2,0,NA,NA
48795925,182397277,FALSE,7,Entire condominium (condo),Entire home/apt,$77.00,1,7,4.57,7
48796645,182397277,FALSE,7,Entire condominium (condo),Entire home/apt,$85.00,1,2,3.5,2
48797665,182397277,FALSE,7,Entire condominium (condo),Entire home/apt,$89.00,1,1,4,1
48807494,157677866,TRUE,3,Private room in bed and breakfast,Private room,$144.00,1,0,NA,NA
48808982,157677866,TRUE,3,Private room in bed and breakfast,Private room,$124.00,1,2,4.5,0.62
48822363,5056483,FALSE,858,Entire rental unit,Entire home/apt,$279.00,1,0,NA,NA
48843518,393992478,FALSE,0,Entire condominium (condo),Entire home/apt,$121.00,2,3,5,3
48854333,17669402,FALSE,2,Room in hotel,Private room,$78.00,1,24,4.71,7.42
48863736,373329588,TRUE,1,Entire condominium (condo),Entire home/apt,$122.00,2,12,4.92,3.46
48864293,109833643,TRUE,1,Tiny house,Entire home/apt,$55.00,1,7,4.57,7
48896515,394385966,FALSE,0,Entire rental unit,Entire home/apt,$105.00,3,0,NA,NA
48914874,394532635,FALSE,0,Entire townhouse,Entire home/apt,$131.00,2,2,5,0.67
48931222,21999174,FALSE,6,Entire rental unit,Entire home/apt,$120.00,7,0,NA,NA
48933489,338964464,FALSE,7,Entire rental unit,Entire home/apt,$925.00,3,0,NA,NA
48946643,303642748,TRUE,4,Entire rental unit,Entire home/apt,$158.00,2,28,4.96,9.23
48949721,10989537,TRUE,7,Entire rental unit,Entire home/apt,$74.00,3,7,4.71,3.04
48951254,303642748,TRUE,4,Entire rental unit,Entire home/apt,$114.00,2,17,4.71,5.2
49035013,133734430,TRUE,4,Private room in rental unit,Private room,$40.00,30,0,NA,NA
49050597,395587890,FALSE,1,Room in boutique hotel,Private room,$95.00,2,0,NA,NA
49057661,24618095,FALSE,3,Private room in condominium (condo),Private room,$61.00,2,5,5,1.97
49072578,6019189,TRUE,17,Entire condominium (condo),Entire home/apt,$159.00,2,5,5,5
49095593,28072844,FALSE,2,Entire rental unit,Entire home/apt,$141.00,1,7,5,3.04
49101518,396026837,TRUE,0,Entire rental unit,Entire home/apt,$125.00,1,10,4.9,3.7
49103965,395775419,FALSE,0,Entire condominium (condo),Entire home/apt,$60.00,3,0,NA,NA
49119193,15112827,FALSE,10,Entire rental unit,Entire home/apt,$143.00,3,0,NA,NA
49121074,394661668,FALSE,0,Room in hotel,Private room,$88.00,1,0,NA,NA
49121682,394661668,FALSE,0,Room in hotel,Private room,$160.00,1,0,NA,NA
49123522,65096118,FALSE,1,Entire rental unit,Entire home/apt,$50.00,3,0,NA,NA
49173211,343754246,TRUE,1,Entire rental unit,Entire home/apt,$110.00,1,1,5,0.38
49173459,17534457,FALSE,25,Entire rental unit,Entire home/apt,$183.00,3,0,NA,NA
49173470,153954052,FALSE,9,Entire condominium (condo),Entire home/apt,$287.00,3,0,NA,NA
49182687,396725339,FALSE,0,Entire villa,Entire home/apt,$238.00,3,5,4.6,1.79
49189358,396768433,FALSE,1,Entire condominium (condo),Entire home/apt,$90.00,3,4,5,4
49204129,394661668,FALSE,0,Room in hotel,Private room,$82.00,1,0,NA,NA
49204312,394661668,FALSE,0,Room in hotel,Private room,$180.00,1,0,NA,NA
49204397,394661668,FALSE,0,Room in hotel,Private room,$200.00,1,0,NA,NA
49204468,394661668,FALSE,0,Room in hotel,Private room,$220.00,1,0,NA,NA
49204965,394661668,FALSE,0,Room in hotel,Private room,$80.00,1,0,NA,NA
49217926,303642748,TRUE,4,Entire rental unit,Entire home/apt,$99.00,2,14,5,3.96
49265200,393844245,FALSE,0,Private room in bed and breakfast,Private room,$120.00,1,0,NA,NA
49267144,189900693,TRUE,5,Private room in residential home,Private room,$42.00,7,0,NA,NA
49316178,24706907,TRUE,3,Entire rental unit,Entire home/apt,$558.00,3,0,NA,NA
49333071,3707644,TRUE,5,Entire rental unit,Entire home/apt,$150.00,2,0,NA,NA
49354386,201975483,FALSE,3,Entire rental unit,Entire home/apt,$66.00,2,4,4.5,4
49360706,92120331,TRUE,2,Entire rental unit,Entire home/apt,$400.00,4,10,5,7.32
49363330,73934712,FALSE,13,Entire condominium (condo),Entire home/apt,$75.00,2,6,4.5,2.9
49376671,13012838,FALSE,7,Entire rental unit,Entire home/apt,$92.00,2,5,4.4,1.74
49385229,31922692,TRUE,7,Entire condominium (condo),Entire home/apt,$134.00,2,3,5,2.37
49395443,15005402,TRUE,13,Entire rental unit,Entire home/apt,$120.00,3,3,4.67,2.73
49415345,10333185,TRUE,5,Entire rental unit,Entire home/apt,$136.00,3,6,5,6
49431395,350161749,FALSE,10,Entire rental unit,Entire home/apt,$132.00,2,0,NA,NA
49439527,144924176,TRUE,1,Entire rental unit,Entire home/apt,$210.00,1,0,NA,NA
49454621,5618111,FALSE,55,Entire rental unit,Entire home/apt,$150.00,1,0,NA,NA
49454745,3736168,FALSE,33,Entire rental unit,Entire home/apt,$89.00,1,2,4,2
49455512,5618111,FALSE,55,Entire rental unit,Entire home/apt,$198.00,1,4,4.5,1.56
49462120,215414368,FALSE,1,Entire condominium (condo),Entire home/apt,$95.00,3,6,5,2.31
49472103,399003259,FALSE,0,Entire rental unit,Entire home/apt,$238.00,2,0,NA,NA
49473576,399003259,FALSE,0,Entire rental unit,Entire home/apt,$108.00,2,0,NA,NA
49473870,399003259,FALSE,0,Entire rental unit,Entire home/apt,$108.00,2,0,NA,NA
49475595,13027859,FALSE,23,Entire condominium (condo),Entire home/apt,$47.00,2,8,4.63,2.7
49477879,277518017,FALSE,1,Entire rental unit,Entire home/apt,$116.00,1,2,5,1.62
49479499,5618111,FALSE,55,Entire rental unit,Entire home/apt,$207.00,1,3,4.33,1.88
49489753,166803792,FALSE,189,Entire rental unit,Entire home/apt,$179.00,1,0,NA,NA
49491664,2847482,TRUE,4,Entire condominium (condo),Entire home/apt,$116.00,2,5,5,5
49493948,83032678,FALSE,0,Entire rental unit,Entire home/apt,$91.00,3,5,4.8,3.33
49509963,181335947,FALSE,0,Entire condominium (condo),Entire home/apt,$79.00,3,0,NA,NA
49510028,5618111,FALSE,55,Entire rental unit,Entire home/apt,$182.00,1,3,4.67,1.45
49517394,287133851,FALSE,0,Entire rental unit,Entire home/apt,$150.00,2,0,NA,NA
49524898,343754246,TRUE,1,Entire rental unit,Entire home/apt,$100.00,1,3,5,1.08
49525142,13027859,FALSE,23,Entire condominium (condo),Entire home/apt,$44.00,2,9,3.22,3
49527015,9025189,FALSE,82,Entire rental unit,Entire home/apt,$104.00,2,4,5,1.97
49529494,289559176,FALSE,11,Entire condominium (condo),Entire home/apt,$80.00,1,1,2,1
49531521,51193135,FALSE,4,Entire residential home,Entire home/apt,$85.00,3,0,NA,NA
49537000,7787037,TRUE,3,Entire rental unit,Entire home/apt,$70.00,2,10,4.6,5.45
49537754,399608157,FALSE,6,Entire rental unit,Entire home/apt,$215.00,1,0,NA,NA
49539535,246249802,TRUE,3,Entire rental unit,Entire home/apt,$120.00,2,4,4.75,4
49544507,399608157,FALSE,6,Entire rental unit,Entire home/apt,$148.00,1,4,5,1.45
49546834,399608157,FALSE,6,Entire loft,Entire home/apt,$120.00,1,5,4.6,1.81
49554957,4542024,TRUE,1,Entire rental unit,Entire home/apt,$198.00,3,3,4.67,1.38
49555393,399608157,FALSE,6,Entire rental unit,Entire home/apt,$235.00,1,0,NA,NA
49564950,192269500,FALSE,2,Entire rental unit,Entire home/apt,$80.00,2,7,5,3.13
49566392,399608157,FALSE,6,Entire rental unit,Entire home/apt,$158.00,1,0,NA,NA
49568628,399608157,FALSE,6,Entire rental unit,Entire home/apt,$235.00,1,0,NA,NA
49578014,27081641,FALSE,13,Entire rental unit,Entire home/apt,$97.00,2,1,5,0.4
49585966,398894399,FALSE,0,Entire rental unit,Entire home/apt,$79.00,2,13,4.85,6.29
49601807,14841399,FALSE,3,Entire condominium (condo),Entire home/apt,$350.00,3,0,NA,NA
49602338,48940243,FALSE,0,Entire rental unit,Entire home/apt,$80.00,2,0,NA,NA
49609376,400155997,FALSE,0,Entire serviced apartment,Entire home/apt,$101.00,1,2,5,1.09
49609833,83651586,FALSE,2,Entire condominium (condo),Entire home/apt,$45.00,30,0,NA,NA
49615829,383893150,FALSE,1,Private room in rental unit,Private room,$28.00,1,0,NA,NA
49620797,45323433,FALSE,3,Entire condominium (condo),Entire home/apt,$86.00,2,6,4.17,2.17
49627691,72445649,TRUE,11,Entire rental unit,Entire home/apt,$162.00,2,1,5,1
49643264,5618111,FALSE,55,Entire condominium (condo),Entire home/apt,$109.00,1,0,NA,NA
49643504,139627704,FALSE,61,Entire condominium (condo),Entire home/apt,$164.00,2,4,5,1.74
49646212,139627704,FALSE,61,Entire condominium (condo),Entire home/apt,$150.00,2,3,4.67,3
49646809,173200514,FALSE,47,Entire rental unit,Entire home/apt,$233.00,1,8,4.88,3.53
49653958,400475754,FALSE,0,Entire residential home,Entire home/apt,$60.00,1,0,NA,NA
49669106,16225903,TRUE,7,Entire loft,Entire home/apt,$100.00,2,4,4.75,4
49683785,326168865,FALSE,0,Entire condominium (condo),Entire home/apt,$150.00,7,1,5,1
49699312,34313020,FALSE,0,Private room in rental unit,Private room,$36.00,1,10,4.4,5.36
49699855,182392593,FALSE,1,Entire condominium (condo),Entire home/apt,$95.00,3,0,NA,NA
49705348,6019189,TRUE,17,Entire condominium (condo),Entire home/apt,$89.00,2,1,5,0.48
49713213,173200514,FALSE,47,Entire rental unit,Entire home/apt,$233.00,1,0,NA,NA
49720846,173200514,FALSE,47,Entire rental unit,Entire home/apt,$197.00,1,0,NA,NA
49722149,139627704,FALSE,61,Entire condominium (condo),Entire home/apt,$117.00,2,2,4.5,2
49722920,173200514,FALSE,47,Entire rental unit,Entire home/apt,$239.00,1,0,NA,NA
49723789,27081641,FALSE,13,Entire condominium (condo),Entire home/apt,$140.00,2,5,5,2
49724193,5618111,FALSE,55,Entire condominium (condo),Entire home/apt,$86.00,1,0,NA,NA
49724196,46460247,FALSE,0,Entire condominium (condo),Entire home/apt,$130.00,4,0,NA,NA
49724661,5564953,FALSE,3,Private room in rental unit,Private room,$81.00,7,0,NA,NA
49727247,173200514,FALSE,47,Entire rental unit,Entire home/apt,$368.00,1,4,4.75,1.74
49731717,40347568,FALSE,1,Entire residential home,Entire home/apt,$120.00,2,0,NA,NA
49743811,127031595,TRUE,2,Entire loft,Entire home/apt,$103.00,2,0,NA,NA
49746170,12437976,TRUE,7,Private room in rental unit,Private room,$69.00,2,1,5,0.63
49747889,173200514,FALSE,47,Entire rental unit,Entire home/apt,$247.00,1,0,NA,NA
49762367,11466353,FALSE,0,Entire condominium (condo),Entire home/apt,$59.00,1,5,4.8,5
49764275,372090432,FALSE,8,Entire rental unit,Entire home/apt,$240.00,1,1,5,0.39
49771863,13634695,FALSE,1,Entire condominium (condo),Entire home/apt,$139.00,1,0,NA,NA
49772251,401405918,FALSE,0,Entire rental unit,Entire home/apt,"$3,000.00",7,0,NA,NA
49773148,17534457,FALSE,25,Entire condominium (condo),Entire home/apt,$156.00,2,0,NA,NA
49773169,17534457,FALSE,25,Entire condominium (condo),Entire home/apt,$156.00,2,0,NA,NA
49789909,5158215,FALSE,1,Entire condominium (condo),Entire home/apt,$91.00,3,0,NA,NA
49796015,401583268,FALSE,0,Entire condominium (condo),Entire home/apt,$98.00,2,2,5,1.43
49807987,401692140,FALSE,0,Entire rental unit,Entire home/apt,$65.00,2,2,4,0.9
49809655,63199998,FALSE,6,Private room in condominium (condo),Private room,$87.00,2,3,5,1.3
49809795,401692140,FALSE,0,Entire condominium (condo),Entire home/apt,$60.00,2,0,NA,NA
49832925,16225903,TRUE,7,Entire rental unit,Entire home/apt,$67.00,1,9,5,3.55
49833320,118631892,FALSE,7,Private room in rental unit,Private room,$34.00,2,0,NA,NA
49836327,118631892,FALSE,7,Private room in rental unit,Private room,$34.00,2,0,NA,NA
49843110,118631892,FALSE,7,Private room in rental unit,Private room,$32.00,2,0,NA,NA
49843181,198581,FALSE,12,Entire condominium (condo),Entire home/apt,$140.00,2,0,NA,NA
49843819,198581,FALSE,12,Entire condominium (condo),Entire home/apt,$100.00,2,0,NA,NA
49843964,198581,FALSE,12,Entire condominium (condo),Entire home/apt,$134.00,2,0,NA,NA
49844421,61973863,TRUE,1,Entire rental unit,Entire home/apt,$120.00,3,1,5,1
49845078,3736168,FALSE,33,Entire condominium (condo),Entire home/apt,$74.00,1,0,NA,NA
49848230,402013155,FALSE,1,Entire condominium (condo),Entire home/apt,$160.00,3,0,NA,NA
49850484,2439034,FALSE,0,Entire rental unit,Entire home/apt,$90.00,3,4,5,4
49851021,151080881,FALSE,1,Entire rental unit,Entire home/apt,$120.00,2,0,NA,NA
49864876,402154510,FALSE,3,Entire condominium (condo),Entire home/apt,$115.00,3,3,5,3
49865795,253766233,FALSE,1,Entire condominium (condo),Entire home/apt,$160.00,4,0,NA,NA
49869871,3736168,FALSE,33,Entire condominium (condo),Entire home/apt,$192.00,1,1,5,1
49870846,402185956,FALSE,0,Entire condominium (condo),Entire home/apt,$116.00,2,18,4.89,7.83
49873248,5618111,FALSE,55,Entire condominium (condo),Entire home/apt,$74.00,1,4,4.25,2.55
49876274,401372236,FALSE,0,Entire rental unit,Entire home/apt,$41.00,2,0,NA,NA
49877079,22947724,TRUE,2,Entire condominium (condo),Entire home/apt,$105.00,3,5,5,4.69
49880466,388246200,FALSE,7,Entire condominium (condo),Entire home/apt,$72.00,1,9,3.67,3.55
49892807,402350603,FALSE,0,Entire condominium (condo),Entire home/apt,$130.00,2,0,NA,NA
49893040,7672609,FALSE,1,Entire condominium (condo),Entire home/apt,$90.00,2,0,NA,NA
49897810,112696939,TRUE,2,Private room in bed and breakfast,Private room,$83.00,1,3,5,3
49900871,122989504,TRUE,4,Entire place,Entire home/apt,$98.00,2,3,5,3
49903567,211787920,FALSE,0,Entire rental unit,Entire home/apt,$68.00,2,0,NA,NA
49915867,402515359,FALSE,0,Entire residential home,Entire home/apt,$110.00,1,4,4.75,1.82
49916653,402521017,FALSE,0,Entire condominium (condo),Entire home/apt,$121.00,2,0,NA,NA
49918841,167558829,FALSE,0,Entire rental unit,Entire home/apt,$120.00,1,4,4.25,1.94
49919736,401372236,FALSE,0,Entire rental unit,Entire home/apt,$46.00,2,1,4,1
49919782,401372236,FALSE,0,Entire rental unit,Entire home/apt,$46.00,2,0,NA,NA
49919813,401372236,FALSE,0,Entire rental unit,Entire home/apt,$46.00,2,0,NA,NA
49919851,401372236,FALSE,0,Entire rental unit,Entire home/apt,$46.00,2,0,NA,NA
49919887,401372236,FALSE,0,Entire rental unit,Entire home/apt,$46.00,2,0,NA,NA
49919917,401372236,FALSE,0,Entire rental unit,Entire home/apt,$46.00,2,0,NA,NA
49919949,401372236,FALSE,0,Entire rental unit,Entire home/apt,$46.00,2,0,NA,NA
49919972,401372236,FALSE,0,Entire rental unit,Entire home/apt,$46.00,2,0,NA,NA
49919994,401372236,FALSE,0,Entire rental unit,Entire home/apt,$46.00,2,0,NA,NA
49920012,401372236,FALSE,0,Entire rental unit,Entire home/apt,$46.00,2,0,NA,NA
49920037,401372236,FALSE,0,Entire rental unit,Entire home/apt,$41.00,2,0,NA,NA
49920150,401372236,FALSE,0,Entire rental unit,Entire home/apt,$46.00,2,0,NA,NA
49920208,401372236,FALSE,0,Entire rental unit,Entire home/apt,$46.00,2,0,NA,NA
49920242,401372236,FALSE,0,Entire rental unit,Entire home/apt,$60.00,2,0,NA,NA
